time mnvel errvel tel
2450028.711829 -46.3 6.1 lick
2450028.734387 -47.3 6.1 lick
2450028.757014 -45.1 6.6 lick
2450028.779919 -41.3 6.8 lick
2450029.596875 12.4 6.2 lick
2450029.619178 15.7 6.0 lick
2450029.688750 24.6 6.5 lick
2450029.711366 29.8 6.4 lick
2450029.734039 34.7 6.3 lick
2450029.757454 28.9 5.6 lick
2450030.591157 67.1 7.7 lick
2450030.611435 39.9 7.8 lick
2450030.635255 42.4 9.3 lick
2450030.660972 54. 12. lick
2450030.682650 51.4 7.8 lick
2450030.707581 57.0 9.4 lick
2450030.727882 39.0 7.0 lick
2450030.751111 54.1 6.7 lick
2450030.822326 42.8 6.9 lick
2450030.845255 40.0 7.4 lick
2450031.649803 -7.4 7.0 lick
2450031.672523 -7.8 7.0 lick
2450031.694850 -7.8 7.4 lick
2450031.717118 -7.4 8.4 lick
2450031.739965 -12.9 7.8 lick
2450031.762361 -13.2 8.8 lick
2450032.590903 -45.9 6.0 lick
2450032.613542 -50.4 5.6 lick
2450032.636007 -65.7 5.8 lick
2450032.658773 -51.2 5.7 lick
2450032.681586 -49.4 6.5 lick
2450032.704016 -49.1 6.2 lick
2450033.596586 -5.9 5.8 lick
2450033.619479 -7.3 6.4 lick
2450033.642269 -1.6 6.0 lick
2450033.665046 13.4 6.6 lick
2450033.687731 0.2 6.9 lick
2450033.710289 12.0 7.2 lick
2450033.733102 10.0 7.1 lick
2450035.593527 10.1 3.0 lick
2450035.605937 11.0 4.7 lick
2450040.749306 -47.2 8.9 lick
2450041.592778 -28.8 7.5 lick
2450041.614201 -28.7 6.6 lick
2450041.684016 -24.3 6.1 lick
2450041.707014 -28.2 6.5 lick
2450041.729549 -19.2 6.6 lick
2450041.751840 -33.1 8.0 lick
2450043.632037 52.7 6.4 lick
2450043.656563 41.5 6.3 lick
2450044.636377 -39.6 6.2 lick
2450044.660833 -39.3 5.9 lick
2450045.593426 -32.3 6.5 lick
2450045.619676 -50.5 6.8 lick
2450046.666910 39.0 8.0 lick
2450046.687743 26.5 8.2 lick
2450046.711806 39.4 6.7 lick
2450046.735764 31.8 6.9 lick
2450058.579479 -31.4 4.6 lick
2450058.610718 -25. 10. lick
2450068.669525 70.4 8.6 lick
2450068.693831 66.5 7.5 lick
2450072.646238 50.6 4.7 lick
2450073.671285 9.4 7.1 lick
2450086.729572 -28.6 6.5 lick
2450087.588796 -51.0 6.0 lick
2450088.611065 -4.6 4.7 lick
2450089.684734 54.0 4.5 lick
2450090.661227 8.5 5.1 lick
2450091.613692 -55.7 4.7 lick
2450182.025590 18.7 6.4 lick
2450215.969132 34.6 8.3 lick
2450215.991632 32.3 7.4 lick
2450231.975833 -26. 12. lick
2450232.955116 35. 10. lick
2450232.978472 34.6 9.4 lick
2450233.997546 56.1 9.8 lick
2450235.941331 -48.4 8.3 lick
2450235.964618 -50.4 8.2 lick
2450262.991285 55.5 3.8 lick
2450288.932789 40.5 4.6 lick
2450298.923380 -48.6 4.2 lick
2450304.889132 38.2 4.2 lick
2450326.896424 45.9 4.2 lick
2450441.654884 21.0 6.6 lick
2450610.971968 17.2 7.0 lick
2450611.959248 -52.8 6.5 lick
2450645.842546 -61.0 4.7 lick
2450655.917870 22.9 4.7 lick
2450793.617199 -37.0 4.3 lick
2451014.946065 -27.0 5.7 lick
2451025.964803 -26.3 5.0 lick
2451048.902940 -7.3 6.5 lick
2451130.627083 47.5 6.8 lick
2451416.925613 -21.0 5.1 lick
2451444.817917 -39.1 6.8 lick
2451445.795995 -51.0 5.8 lick
2451447.727998 48.7 4.7 lick
2451448.822951 -0.1 5.6 lick
2451482.664352 -12.7 6.4 lick
2451533.577627 -31.5 6.0 lick
2451533.699120 -32.3 5.7 lick
2451774.859259 -26.5 5.2 lick
2451815.745949 58.7 5.5 lick
2451815.772396 53.7 5.3 lick
2451826.685706 -59.7 6.0 lick
2451826.714965 -65.5 5.4 lick
2451834.675069 -62.4 5.3 lick
2451834.704086 -67.2 4.8 lick
2451839.682650 -33.7 6.0 lick
2451869.597951 -26.2 5.8 lick
2451869.639109 -24.5 8.1 lick
2452120.867465 32.7 5.6 lick
2452157.778646 11.6 5.4 lick
2452158.782465 39.6 5.1 lick
2452159.762407 -29.6 4.5 lick
2452160.817141 -59.0 6.7 lick
2452167.738056 20.2 6.0 lick
2452167.767303 12.1 6.0 lick
2452168.762002 -62.1 5.4 lick
2452168.791713 -64.9 6.0 lick
2452169.791458 -44.6 6.3 lick
2452169.821736 -29.4 6.8 lick
2452170.784433 30.7 5.3 lick
2452170.813819 26.8 5.4 lick
2452171.752870 17.4 6.2 lick
2452171.782778 37.8 6.2 lick
2452172.784896 -41.1 5.5 lick
2452172.814537 -47.3 5.1 lick
2452173.749120 -52.7 5.8 lick
2452173.779745 -44.8 5.9 lick
2452184.745995 15.4 5.5 lick
2452184.776157 3.9 5.5 lick
2452189.678866 -37.8 5.9 lick
2452189.707882 -46.2 6.0 lick
2449610.526800 -6.000000 9.000000 elodie
2449612.465700 27.000000 9.000000 elodie
2449655.306700 -20.000000 7.000000 elodie
2449728.228900 -58.000000 7.000000 elodie
2449729.226600 4.000000 7.000000 elodie
2449730.236700 56.000000 8.000000 elodie
2449739.268200 31.000000 8.000000 elodie
2449750.249100 3.000000 8.000000 elodie
2449751.247100 19.000000 9.000000 elodie
2449753.248000 -61.000000 8.000000 elodie
2449755.253400 65.000000 7.000000 elodie
2449765.261600 -31.000000 8.000000 elodie
2449766.260200 -62.000000 8.000000 elodie
2449766.269000 -66.000000 8.000000 elodie
2449767.259400 19.000000 8.000000 elodie
2449903.540000 67.000000 8.000000 elodie
2449903.548800 62.000000 7.000000 elodie
2449904.572200 25.000000 7.000000 elodie
2449906.597400 -4.000000 7.000000 elodie
2449906.603600 -6.000000 7.000000 elodie
2449907.556000 85.000000 7.000000 elodie
2449908.587600 39.000000 7.000000 elodie
2449909.570400 -47.000000 7.000000 elodie
2449910.587200 -18.000000 9.000000 elodie
2449910.598400 -14.000000 7.000000 elodie
2449969.378200 -42.000000 7.000000 elodie
2449969.582300 -38.000000 7.000000 elodie
2449970.428100 37.000000 7.000000 elodie
2449970.622200 43.000000 7.000000 elodie
2449971.435300 63.000000 7.000000 elodie
2449971.613100 40.000000 8.000000 elodie
2449972.345400 -10.000000 7.000000 elodie
2449972.352100 -17.000000 7.000000 elodie
2449974.393000 7.000000 8.000000 elodie
2449975.423700 52.000000 7.000000 elodie
2449976.436600 2.000000 7.000000 elodie
2449976.592200 -24.000000 7.000000 elodie
2450021.285900 29.000000 7.000000 elodie
2450021.443700 28.000000 7.000000 elodie
2450022.359700 62.000000 7.000000 elodie
2450022.453800 42.000000 7.000000 elodie
2450023.291100 -26.000000 7.000000 elodie
2450023.425100 -30.000000 7.000000 elodie
2450023.437600 -38.000000 7.000000 elodie
2450024.305900 -58.000000 7.000000 elodie
2450024.424300 -56.000000 7.000000 elodie
2450025.253800 14.000000 7.000000 elodie
2450025.447300 19.000000 7.000000 elodie
2450026.285200 37.000000 9.000000 elodie
2450026.436600 54.000000 8.000000 elodie
2450027.395400 14.000000 7.000000 elodie
2450027.438900 -28.000000 7.000000 elodie
2450028.286500 -68.000000 7.000000 elodie
2450028.339900 -64.000000 7.000000 elodie
2450061.277700 -42.000000 7.000000 elodie
2450062.253200 -80.000000 7.000000 elodie
2450063.250600 -40.000000 7.000000 elodie
2450070.267000 -44.000000 8.000000 elodie
2450090.252500 30.000000 9.000000 elodie
2450091.221100 -25.000000 7.000000 elodie
2450264.592100 -21.000000 8.000000 elodie
2450265.597800 -40.000000 7.000000 elodie
2450268.602300 -1.000000 7.000000 elodie
2450324.480000 -39.000000 7.000000 elodie
2450324.496400 -37.000000 7.000000 elodie
2450325.456300 -2.000000 7.000000 elodie
2450325.585800 2.000000 7.000000 elodie
2450326.445800 61.000000 7.000000 elodie
2450327.453800 34.000000 7.000000 elodie
2450328.481000 -34.000000 7.000000 elodie
2450328.495400 -36.000000 7.000000 elodie
2450329.482200 -15.000000 7.000000 elodie
2450380.350600 -20.000000 7.000000 elodie
2450381.354300 44.000000 7.000000 elodie
2450382.368400 20.000000 7.000000 elodie
2450383.340700 -44.000000 7.000000 elodie
2450384.318500 -42.000000 7.000000 elodie
2450385.335500 46.000000 7.000000 elodie
2450447.230100 -57.000000 9.000000 elodie
2450448.230300 0.000000 7.000000 elodie
2450474.234800 44.000000 7.000000 elodie
2450475.246600 39.000000 7.000000 elodie
2450476.268700 -53.000000 7.000000 elodie
2450675.564500 -48.000000 7.000000 elodie
2450677.598400 65.000000 9.000000 elodie
2450678.571700 34.000000 7.000000 elodie
2450681.516000 58.000000 7.000000 elodie
2450700.521500 -53.000000 7.000000 elodie
2450702.497600 25.000000 7.000000 elodie
2450703.475400 50.000000 7.000000 elodie
2450730.431100 -42.000000 7.000000 elodie
2450731.405800 -22.000000 7.000000 elodie
2450736.350000 32.000000 8.000000 elodie
2450766.308400 39.000000 7.000000 elodie
2450770.294000 30.000000 8.000000 elodie
2450773.371800 -65.000000 7.000000 elodie
2450795.270200 -3.000000 8.000000 elodie
2450822.247200 5.000000 7.000000 elodie
2450823.251500 -58.000000 7.000000 elodie
2450824.242800 -55.000000 7.000000 elodie
2451023.625400 2.000000 7.000000 elodie
2451026.555700 -36.000000 8.000000 elodie
2451053.519100 32.000000 8.000000 elodie
2451058.570700 55.000000 7.000000 elodie
2451088.415400 39.000000 7.000000 elodie
2451118.350400 25.000000 7.000000 elodie
2451158.242300 -61.000000 7.000000 elodie
2451390.582400 -53.000000 8.000000 elodie
2451391.611000 10.000000 7.000000 elodie
2451392.599700 61.000000 7.000000 elodie
2451417.495900 42.000000 7.000000 elodie
2451418.471100 55.000000 7.000000 elodie
2451420.498900 -39.000000 8.000000 elodie
2451423.544700 -8.000000 7.000000 elodie
2451438.466900 28.000000 7.000000 elodie
2451442.479600 0.000000 7.000000 elodie
2451466.411400 -34.000000 7.000000 elodie
2451467.412100 -33.000000 7.000000 elodie
2451505.323600 -45.000000 8.000000 elodie
2451510.350300 9.000000 7.000000 elodie
2451781.532000 51.000000 7.000000 elodie
2451782.487900 45.000000 7.000000 elodie
2451783.507300 -24.000000 7.000000 elodie
2451783.544200 -25.000000 8.000000 elodie
2451784.508200 -45.000000 8.000000 elodie
2451785.573000 25.000000 7.000000 elodie
2451786.509700 59.000000 7.000000 elodie
2451803.462000 37.000000 7.000000 elodie
2451882.237900 -40.000000 8.000000 elodie
2452111.588100 53.000000 7.000000 elodie
2452114.603100 -44.000000 7.000000 elodie
2452115.603200 38.000000 7.000000 elodie
2452116.595200 60.000000 7.000000 elodie
2452117.524600 -10.000000 7.000000 elodie
2452136.576100 29.000000 7.000000 elodie
2452137.564400 77.000000 7.000000 elodie
2452158.528800 58.000000 7.000000 elodie
2452159.575100 -6.000000 7.000000 elodie
2452160.571700 -63.000000 7.000000 elodie
2452197.404100 32.000000 7.000000 elodie
2452198.361700 -52.000000 7.000000 elodie
2452217.416900 36.000000 7.000000 elodie
2452250.314800 -31.000000 8.000000 elodie
2452488.585100 58.000000 7.000000 elodie
2452532.508000 -56.000000 8.000000 elodie
2452533.504700 -56.000000 8.000000 elodie
2452561.303500 2.000000 7.000000 elodie
2452565.460100 20.000000 7.000000 elodie
2452612.354800 -14.000000 8.000000 elodie
2452833.604900 -63.000000 7.000000 elodie
2452852.616100 56.000000 7.000000 elodie
2452858.582200 -48.000000 8.000000 elodie
2452887.533900 -23.000000 7.000000 elodie
2453927.05242900 55.09211531 0.52202000 hires
2453982.84908700 14.80187339 0.63349840 hires
2454085.79746500 -57.29100685 0.68680450 hires
2454337.09317700 47.18309381 1.25000950 hires
2454339.04798600 -39.04752822 1.19829540 hires
2454398.85809500 -57.89155967 1.27149020 hires
2454806.77007200 48.62869592 1.31291760 hires
2454838.73161200 -56.20084816 1.34536170 hires
2454964.12884000 37.80455457 1.17322440 hires
2454984.09953900 27.64382173 1.16478310 hires
2454985.11785900 44.39449569 1.04621720 hires
2454986.11879900 -32.79088647 1.08878600 hires
2454987.11867900 -53.19144435 1.08046090 hires
2454988.11957900 19.89239292 1.20011960 hires
2454989.11453900 48.24799522 1.05943910 hires
2455015.05421800 23.87796743 1.03088580 hires
2455016.06846800 -49.96094516 0.95372570 hires
2455019.02183800 42.90030002 1.23301840 hires
2455027.03176800 55.67071062 1.11350560 hires
2455041.93028700 -52.90433523 1.27603200 hires
2455078.08320700 46.96600997 1.11523070 hires
2455106.76550600 31.17858304 1.36771910 hires
2455135.72720600 -18.94728185 1.27837200 hires
2455189.68936500 -56.32270804 1.27399280 hires
2455190.69351500 -23.71203582 1.38433730 hires
2455192.68788500 29.83850068 1.28659620 hires
2455379.09687300 8.66639615 1.08747840 hires
2455404.93073300 -27.27082484 1.32521780 hires
2455435.04776300 -52.64028997 1.21339790 hires
2455704.08125600 49.58369340 1.08196320 hires
2455729.11083600 48.40973628 1.17993530 hires
2455732.02879600 -37.65924088 0.79074950 hires
2455753.07419600 -48.34178811 1.09743150 hires
2455782.86090600 -30.91009879 1.27485570 hires
2455841.78334800 -52.72603793 1.34225030 hires
2456077.12984400 11.73617948 1.10110440 hires
2456477.10492800 -4.88480116 1.21795900 hires
2456529.88588900 11.63455714 1.19283410 hires
2456584.74135200 20.05318460 1.34988260 hires
2456639.68289300 21.81288785 1.22247090 hires
2456847.92615900 -54.10112957 1.08693220 hires
2456565.59182637 -33181.23713520 0.22802804 harps
2456565.71291757 -33172.59663510 0.18685585 harps
2456508.86016730 -33152.93515850 0.21474638 harps
2456468.93916017 -33131.75469970 0.19689485 harps
2456451.83999601 -33146.31581230 0.27497384 harps
2456508.80157008 -33149.30948930 0.24858476 harps
2456565.70119906 -33173.91949390 0.17664398 harps
2456565.66213739 -33177.14168510 0.20347447 harps
2456544.65833902 -33164.21058770 0.42798132 harps
2456540.67000248 -33144.88127240 0.26801799 harps
2456565.60745104 -33180.21052780 0.21671225 harps
2456565.68557440 -33175.05189880 0.18283341 harps
2456565.69729290 -33174.21753800 0.17526248 harps
2456565.59573254 -33181.63556980 0.19827548 harps
2456565.67776206 -33175.23674580 0.20129806 harps
2456544.59974463 -33169.24754370 0.30939985 harps
2456544.59193205 -33168.32393410 0.35897311 harps
2456544.63490127 -33166.41980750 0.28974747 harps
2456565.64651272 -33178.13725380 0.20047802 harps
2456565.65823122 -33178.67477700 0.19663593 harps
2456468.80242949 -33141.86870580 0.29889697 harps
2456508.78594415 -33147.13199820 0.29204158 harps
2456565.58401403 -33182.65768150 0.22298008 harps
2456544.61536980 -33167.95926390 0.25422837 harps
2456565.54104618 -33184.57835420 0.32736493 harps
2456565.53323385 -33185.03715230 0.32400445 harps
2456544.64271385 -33165.18923630 0.34374614 harps
2456508.79375712 -33147.82340060 0.26485290 harps
2456565.61916954 -33181.11544040 0.21078220 harps
2456468.79461631 -33143.39056380 0.20574602 harps
2456508.82891545 -33150.87856410 0.22266539 harps
2456508.82500897 -33149.45645170 0.22536930 harps
2456468.94306676 -33131.88715950 0.20261951 harps
2456565.63088805 -33179.52870450 0.20266525 harps
2456544.67787048 -33163.00614800 0.35872975 harps
2456508.86798027 -33153.25157150 0.23107505 harps
2456565.62307571 -33180.63261670 0.19767372 harps
2456565.56838936 -33183.81520380 0.23055896 harps
2456508.81328953 -33148.96036190 0.23080025 harps
2456565.65041889 -33178.11067030 0.18618983 harps
2456451.84780920 -33146.83918140 0.23134596 harps
2456565.57229553 -33183.29904350 0.23225739 harps
2456468.92744040 -33131.17831470 0.19834418 harps
2456565.53714002 -33186.00881130 0.37902802 harps
2456508.81719601 -33150.31215850 0.21720851 harps
2456565.67385589 -33175.66726380 0.19126647 harps
2456508.84844786 -33152.10990140 0.21547526 harps
2456565.70901140 -33174.14438770 0.17747459 harps
2456565.61135721 -33180.73740110 0.20812881 harps
2456468.78680313 -33141.99105050 0.25866669 harps
2456508.83672841 -33150.82762600 0.23407058 harps
2456508.88751267 -33153.85059770 0.26170089 harps
2456540.67781511 -33143.82774190 0.26935192 harps
2456508.85626082 -33152.35629900 0.23241333 harps
2456565.54495235 -33184.29578200 0.28123637 harps
2456565.52932768 -33185.10204680 0.33537184 harps
2456508.87188675 -33154.19634620 0.25898034 harps
2456506.82879477 -33146.00503960 0.45542301 harps
2456508.84454138 -33150.61337690 0.22678083 harps
2456540.69344037 -33142.62599020 0.33968743 harps
2456508.89141915 -33154.75020540 0.24348694 harps
2456544.60755722 -33168.77640650 0.26005463 harps
2456565.56057703 -33183.50914630 0.25055536 harps
2456565.66994972 -33176.35400130 0.21083626 harps
2456565.63479422 -33180.20390750 0.19421111 harps
2456565.72854224 -33171.38591980 0.18205185 harps
2456565.73635457 -33170.17975810 0.19781360 harps
2456544.65052644 -33164.12809490 0.38279903 harps
2456565.55667086 -33183.66623920 0.28353997 harps
2456508.80547656 -33149.39612990 0.23786705 harps
2456508.87969971 -33154.21486090 0.24437250 harps
2456544.62708868 -33166.62326370 0.28962370 harps
2456565.71682373 -33171.31298220 0.18260607 harps
2456506.82098179 -33145.37049310 0.43683307 harps
2456544.66615161 -33162.29574060 0.53808878 harps
2456508.78203767 -33145.67878050 0.30715459 harps
2456565.55276469 -33184.83426110 0.25512250 harps
2456565.59963871 -33181.33214430 0.21083252 harps
2456540.68562774 -33142.73997860 0.29968848 harps
2456451.83608941 -33146.02211010 0.27942640 harps
2456468.91962722 -33130.96970780 0.20109784 harps
2456468.91181404 -33131.35048970 0.21886690 harps
2456508.77422471 -33146.08068430 0.28668164 harps
2456565.58010787 -33182.01566960 0.22572016 harps
2456468.81024267 -33140.92283060 0.38978918 harps
2456468.93134699 -33131.24097150 0.19945020 harps
2456565.72463607 -33171.25168620 0.17453748 harps
2456565.63870038 -33178.83546550 0.19704689 harps
2456544.61927610 -33168.49204340 0.26219977 harps
2456565.68948056 -33174.95834240 0.18376305 harps
2456544.67396419 -33163.23594820 0.41983695 harps
2449610.53275500 -33258.00000000 9.00000000 elodie2
2449612.47165600 -33225.00000000 9.00000000 elodie2
2449655.31126300 -33272.00000000 7.00000000 elodie2
2449728.22736200 -33310.00000000 7.00000000 elodie2
2449729.22498000 -33248.00000000 7.00000000 elodie2
2449730.23499800 -33196.00000000 8.00000000 elodie2
2449739.26580100 -33221.00000000 8.00000000 elodie2
2449750.24595900 -33249.00000000 8.00000000 elodie2
2449751.24389800 -33233.00000000 9.00000000 elodie2
2449753.24468000 -33313.00000000 8.00000000 elodie2
2449755.24996700 -33187.00000000 7.00000000 elodie2
2449765.25768100 -33283.00000000 8.00000000 elodie2
2449766.25624000 -33314.00000000 8.00000000 elodie2
2449766.26503900 -33318.00000000 8.00000000 elodie2
2449767.25540000 -33233.00000000 8.00000000 elodie2
2449903.54236600 -33185.00000000 8.00000000 elodie2
2449903.55116700 -33190.00000000 7.00000000 elodie2
2449904.57465200 -33227.00000000 7.00000000 elodie2
2449906.60002000 -33256.00000000 7.00000000 elodie2
2449906.60622000 -33258.00000000 7.00000000 elodie2
2449907.55869900 -33167.00000000 7.00000000 elodie2
2449908.59038300 -33213.00000000 7.00000000 elodie2
2449909.57326200 -33299.00000000 7.00000000 elodie2
2449910.59014400 -33270.00000000 9.00000000 elodie2
2449910.60134500 -33266.00000000 7.00000000 elodie2
2449969.38409700 -33294.00000000 7.00000000 elodie2
2449969.58820000 -33290.00000000 7.00000000 elodie2
2449970.43400900 -33215.00000000 7.00000000 elodie2
2449970.62811100 -33209.00000000 7.00000000 elodie2
2449971.44121800 -33189.00000000 7.00000000 elodie2
2449971.61902000 -33212.00000000 8.00000000 elodie2
2449972.35132600 -33262.00000000 7.00000000 elodie2
2449972.35802600 -33269.00000000 7.00000000 elodie2
2449974.39893800 -33245.00000000 8.00000000 elodie2
2449975.42964100 -33200.00000000 7.00000000 elodie2
2449976.44254300 -33250.00000000 7.00000000 elodie2
2449976.59814300 -33276.00000000 7.00000000 elodie2
2450021.29040500 -33223.00000000 7.00000000 elodie2
2450021.44819500 -33224.00000000 7.00000000 elodie2
2450022.36413700 -33190.00000000 7.00000000 elodie2
2450022.45823100 -33210.00000000 7.00000000 elodie2
2450023.29547800 -33278.00000000 7.00000000 elodie2
2450023.42946900 -33282.00000000 7.00000000 elodie2
2450023.44196800 -33290.00000000 7.00000000 elodie2
2450024.31021100 -33310.00000000 7.00000000 elodie2
2450024.42860400 -33308.00000000 7.00000000 elodie2
2450025.25804900 -33238.00000000 7.00000000 elodie2
